lembur_id,karyawan_id,tanggal,jam_mulai,jam_selesai,durasi_jam,status_approval,keterangan
253,11,2024-07-26,2024-07-26 17:30:00,2024-07-26 20:30:00,3,Disetujui,Lembur proyek 3
254,17,2024-07-26,2024-07-26 17:30:00,2024-07-26 19:30:00,2,Ditolak,Lembur proyek 5
255,20,2024-07-26,2024-07-26 17:30:00,2024-07-26 21:30:00,4,Ditolak,Lembur proyek 2
256,30,2024-07-26,2024-07-26 17:30:00,2024-07-26 19:30:00,2,Ditolak,Lembur proyek 2
257,34,2024-07-26,2024-07-26 17:30:00,2024-07-26 18:30:00,1,Disetujui,Lembur proyek 1
258,43,2024-07-26,2024-07-26 17:30:00,2024-07-26 21:30:00,4,Ditolak,Lembur proyek 3
259,48,2024-07-26,2024-07-26 17:30:00,2024-07-26 21:30:00,4,Disetujui,Lembur proyek 4
260,1,2024-07-27,2024-07-27 17:30:00,2024-07-27 18:30:00,1,Disetujui,Lembur proyek 1
261,2,2024-07-27,2024-07-27 17:30:00,2024-07-27 20:30:00,3,Disetujui,Lembur proyek 2
262,5,2024-07-27,2024-07-27 17:30:00,2024-07-27 18:30:00,1,Disetujui,Lembur proyek 2
263,7,2024-07-27,2024-07-27 17:30:00,2024-07-27 21:30:00,4,Disetujui,Lembur proyek 3
264,11,2024-07-27,2024-07-27 17:30:00,2024-07-27 19:30:00,2,Disetujui,Lembur proyek 2
265,13,2024-07-27,2024-07-27 17:30:00,2024-07-27 18:30:00,1,Disetujui,Lembur proyek 3
266,16,2024-07-27,2024-07-27 17:30:00,2024-07-27 21:30:00,4,Disetujui,Lembur proyek 1
267,23,2024-07-27,2024-07-27 17:30:00,2024-07-27 18:30:00,1,Ditolak,Lembur proyek 3
268,25,2024-07-27,2024-07-27 17:30:00,2024-07-27 21:30:00,4,Disetujui,Lembur proyek 2
269,29,2024-07-27,2024-07-27 17:30:00,2024-07-27 18:30:00,1,Disetujui,Lembur proyek 5
270,31,2024-07-27,2024-07-27 17:30:00,2024-07-27 21:30:00,4,Disetujui,Lembur proyek 5
271,1,2024-07-28,2024-07-28 17:30:00,2024-07-28 21:30:00,4,Ditolak,Lembur proyek 3
272,2,2024-07-28,2024-07-28 17:30:00,2024-07-28 18:30:00,1,Disetujui,Lembur proyek 5
273,8,2024-07-28,2024-07-28 17:30:00,2024-07-28 20:30:00,3,Ditolak,Lembur proyek 4
274,11,2024-07-28,2024-07-28 17:30:00,2024-07-28 18:30:00,1,Ditolak,Lembur proyek 2
275,14,2024-07-28,2024-07-28 17:30:00,2024-07-28 18:30:00,1,Disetujui,Lembur proyek 2
276,17,2024-07-28,2024-07-28 17:30:00,2024-07-28 19:30:00,2,Ditolak,Lembur proyek 3
277,20,2024-07-28,2024-07-28 17:30:00,2024-07-28 19:30:00,2,Ditolak,Lembur proyek 2
278,22,2024-07-28,2024-07-28 17:30:00,2024-07-28 20:30:00,3,Disetujui,Lembur proyek 3
279,25,2024-07-28,2024-07-28 17:30:00,2024-07-28 19:30:00,2,Disetujui,Lembur proyek 4
280,37,2024-07-28,2024-07-28 17:30:00,2024-07-28 21:30:00,4,Ditolak,Lembur proyek 4
281,45,2024-07-28,2024-07-28 17:30:00,2024-07-28 21:30:00,4,Disetujui,Lembur proyek 4
282,7,2024-08-01,2024-08-01 17:30:00,2024-08-01 18:30:00,1,Disetujui,Lembur proyek 1
283,13,2024-08-01,2024-08-01 17:30:00,2024-08-01 18:30:00,1,Disetujui,Lembur proyek 4
284,20,2024-08-01,2024-08-01 17:30:00,2024-08-01 19:30:00,2,Ditolak,Lembur proyek 1
285,27,2024-08-01,2024-08-01 17:30:00,2024-08-01 20:30:00,3,Ditolak,Lembur proyek 3
286,30,2024-08-01,2024-08-01 17:30:00,2024-08-01 20:30:00,3,Ditolak,Lembur proyek 2
287,32,2024-08-01,2024-08-01 17:30:00,2024-08-01 19:30:00,2,Ditolak,Lembur proyek 3
288,34,2024-08-01,2024-08-01 17:30:00,2024-08-01 21:30:00,4,Disetujui,Lembur proyek 4
289,42,2024-08-01,2024-08-01 17:30:00,2024-08-01 21:30:00,4,Disetujui,Lembur proyek 2
290,2,2024-08-02,2024-08-02 17:30:00,2024-08-02 19:30:00,2,Disetujui,Lembur proyek 5
291,4,2024-08-02,2024-08-02 17:30:00,2024-08-02 21:30:00,4,Disetujui,Lembur proyek 5
292,8,2024-08-02,2024-08-02 17:30:00,2024-08-02 19:30:00,2,Ditolak,Lembur proyek 2
293,10,2024-08-02,2024-08-02 17:30:00,2024-08-02 18:30:00,1,Ditolak,Lembur proyek 4
294,13,2024-08-02,2024-08-02 17:30:00,2024-08-02 21:30:00,4,Disetujui,Lembur proyek 2
295,22,2024-08-02,2024-08-02 17:30:00,2024-08-02 20:30:00,3,Disetujui,Lembur proyek 4
296,26,2024-08-02,2024-08-02 17:30:00,2024-08-02 20:30:00,3,Disetujui,Lembur proyek 1
297,27,2024-08-02,2024-08-02 17:30:00,2024-08-02 20:30:00,3,Disetujui,Lembur proyek 1
298,31,2024-08-02,2024-08-02 17:30:00,2024-08-02 19:30:00,2,Disetujui,Lembur proyek 2
299,33,2024-08-02,2024-08-02 17:30:00,2024-08-02 21:30:00,4,Ditolak,Lembur proyek 4
300,34,2024-08-02,2024-08-02 17:30:00,2024-08-02 21:30:00,4,Disetujui,Lembur proyek 1
301,41,2024-08-02,2024-08-02 17:30:00,2024-08-02 21:30:00,4,Ditolak,Lembur proyek 1
302,44,2024-08-02,2024-08-02 17:30:00,2024-08-02 20:30:00,3,Disetujui,Lembur proyek 3
303,50,2024-08-02,2024-08-02 17:30:00,2024-08-02 18:30:00,1,Ditolak,Lembur proyek 3
304,4,2024-08-03,2024-08-03 17:30:00,2024-08-03 21:30:00,4,Ditolak,Lembur proyek 2
305,7,2024-08-03,2024-08-03 17:30:00,2024-08-03 20:30:00,3,Disetujui,Lembur proyek 3
306,8,2024-08-03,2024-08-03 17:30:00,2024-08-03 20:30:00,3,Ditolak,Lembur proyek 5
307,9,2024-08-03,2024-08-03 17:30:00,2024-08-03 20:30:00,3,Disetujui,Lembur proyek 1
308,12,2024-08-03,2024-08-03 17:30:00,2024-08-03 21:30:00,4,Ditolak,Lembur proyek 2
309,14,2024-08-03,2024-08-03 17:30:00,2024-08-03 20:30:00,3,Ditolak,Lembur proyek 3
310,16,2024-08-03,2024-08-03 17:30:00,2024-08-03 20:30:00,3,Disetujui,Lembur proyek 1
311,18,2024-08-03,2024-08-03 17:30:00,2024-08-03 19:30:00,2,Ditolak,Lembur proyek 2
312,20,2024-08-03,2024-08-03 17:30:00,2024-08-03 20:30:00,3,Ditolak,Lembur proyek 1
313,34,2024-08-03,2024-08-03 17:30:00,2024-08-03 20:30:00,3,Disetujui,Lembur proyek 4
314,40,2024-08-03,2024-08-03 17:30:00,2024-08-03 18:30:00,1,Disetujui,Lembur proyek 4
315,44,2024-08-03,2024-08-03 17:30:00,2024-08-03 18:30:00,1,Ditolak,Lembur proyek 4
316,5,2024-08-04,2024-08-04 17:30:00,2024-08-04 20:30:00,3,Ditolak,Lembur proyek 3
317,7,2024-08-04,2024-08-04 17:30:00,2024-08-04 20:30:00,3,Ditolak,Lembur proyek 1
318,8,2024-08-04,2024-08-04 17:30:00,2024-08-04 20:30:00,3,Disetujui,Lembur proyek 2
319,10,2024-08-04,2024-08-04 17:30:00,2024-08-04 21:30:00,4,Disetujui,Lembur proyek 2
320,13,2024-08-04,2024-08-04 17:30:00,2024-08-04 18:30:00,1,Disetujui,Lembur proyek 4
321,15,2024-08-04,2024-08-04 17:30:00,2024-08-04 21:30:00,4,Disetujui,Lembur proyek 4
322,17,2024-08-04,2024-08-04 17:30:00,2024-08-04 18:30:00,1,Ditolak,Lembur proyek 5
323,19,2024-08-04,2024-08-04 17:30:00,2024-08-04 21:30:00,4,Disetujui,Lembur proyek 3
324,27,2024-08-04,2024-08-04 17:30:00,2024-08-04 18:30:00,1,Ditolak,Lembur proyek 3
325,29,2024-08-04,2024-08-04 17:30:00,2024-08-04 18:30:00,1,Ditolak,Lembur proyek 4
326,31,2024-08-04,2024-08-04 17:30:00,2024-08-04 18:30:00,1,Disetujui,Lembur proyek 4
327,38,2024-08-04,2024-08-04 17:30:00,2024-08-04 19:30:00,2,Ditolak,Lembur proyek 5
328,50,2024-08-04,2024-08-04 17:30:00,2024-08-04 21:30:00,4,Ditolak,Lembur proyek 3
329,25,2024-08-05,2024-08-05 17:30:00,2024-08-05 21:30:00,4,Ditolak,Lembur proyek 3
330,27,2024-08-05,2024-08-05 17:30:00,2024-08-05 20:30:00,3,Ditolak,Lembur proyek 3
331,30,2024-08-05,2024-08-05 17:30:00,2024-08-05 20:30:00,3,Ditolak,Lembur proyek 2
332,32,2024-08-05,2024-08-05 17:30:00,2024-08-05 18:30:00,1,Disetujui,Lembur proyek 3
333,34,2024-08-05,2024-08-05 17:30:00,2024-08-05 19:30:00,2,Disetujui,Lembur proyek 1
334,41,2024-08-05,2024-08-05 17:30:00,2024-08-05 21:30:00,4,Disetujui,Lembur proyek 4
335,42,2024-08-05,2024-08-05 17:30:00,2024-08-05 21:30:00,4,Ditolak,Lembur proyek 5
336,44,2024-08-05,2024-08-05 17:30:00,2024-08-05 19:30:00,2,Ditolak,Lembur proyek 3
337,46,2024-08-05,2024-08-05 17:30:00,2024-08-05 19:30:00,2,Disetujui,Lembur proyek 2
338,6,2024-08-06,2024-08-06 17:30:00,2024-08-06 19:30:00,2,Disetujui,Lembur proyek 4
339,11,2024-08-06,2024-08-06 17:30:00,2024-08-06 18:30:00,1,Disetujui,Lembur proyek 5
340,28,2024-08-06,2024-08-06 17:30:00,2024-08-06 18:30:00,1,Ditolak,Lembur proyek 2
341,29,2024-08-06,2024-08-06 17:30:00,2024-08-06 21:30:00,4,Ditolak,Lembur proyek 3
342,31,2024-08-06,2024-08-06 17:30:00,2024-08-06 20:30:00,3,Disetujui,Lembur proyek 3
343,35,2024-08-06,2024-08-06 17:30:00,2024-08-06 18:30:00,1,Ditolak,Lembur proyek 2
344,38,2024-08-06,2024-08-06 17:30:00,2024-08-06 19:30:00,2,Ditolak,Lembur proyek 1
345,39,2024-08-06,2024-08-06 17:30:00,2024-08-06 21:30:00,4,Ditolak,Lembur proyek 4
346,40,2024-08-06,2024-08-06 17:30:00,2024-08-06 21:30:00,4,Disetujui,Lembur proyek 3
347,2,2024-08-07,2024-08-07 17:30:00,2024-08-07 20:30:00,3,Ditolak,Lembur proyek 4
348,5,2024-08-07,2024-08-07 17:30:00,2024-08-07 21:30:00,4,Ditolak,Lembur proyek 5
349,10,2024-08-07,2024-08-07 17:30:00,2024-08-07 19:30:00,2,Disetujui,Lembur proyek 2
350,11,2024-08-07,2024-08-07 17:30:00,2024-08-07 19:30:00,2,Disetujui,Lembur proyek 3
351,12,2024-08-07,2024-08-07 17:30:00,2024-08-07 19:30:00,2,Ditolak,Lembur proyek 5
352,15,2024-08-07,2024-08-07 17:30:00,2024-08-07 20:30:00,3,Disetujui,Lembur proyek 1
353,16,2024-08-07,2024-08-07 17:30:00,2024-08-07 19:30:00,2,Ditolak,Lembur proyek 3
354,25,2024-08-07,2024-08-07 17:30:00,2024-08-07 19:30:00,2,Ditolak,Lembur proyek 2
355,26,2024-08-07,2024-08-07 17:30:00,2024-08-07 19:30:00,2,Ditolak,Lembur proyek 5
356,31,2024-08-07,2024-08-07 17:30:00,2024-08-07 21:30:00,4,Disetujui,Lembur proyek 3
357,41,2024-08-07,2024-08-07 17:30:00,2024-08-07 20:30:00,3,Disetujui,Lembur proyek 3
358,43,2024-08-07,2024-08-07 17:30:00,2024-08-07 20:30:00,3,Disetujui,Lembur proyek 1
359,50,2024-08-07,2024-08-07 17:30:00,2024-08-07 20:30:00,3,Ditolak,Lembur proyek 3
360,14,2024-08-08,2024-08-08 17:30:00,2024-08-08 21:30:00,4,Disetujui,Lembur proyek 3
361,15,2024-08-08,2024-08-08 17:30:00,2024-08-08 18:30:00,1,Disetujui,Lembur proyek 1
362,16,2024-08-08,2024-08-08 17:30:00,2024-08-08 18:30:00,1,Disetujui,Lembur proyek 3
363,27,2024-08-08,2024-08-08 17:30:00,2024-08-08 21:30:00,4,Ditolak,Lembur proyek 2
364,30,2024-08-08,2024-08-08 17:30:00,2024-08-08 20:30:00,3,Ditolak,Lembur proyek 3
365,31,2024-08-08,2024-08-08 17:30:00,2024-08-08 21:30:00,4,Disetujui,Lembur proyek 1
366,33,2024-08-08,2024-08-08 17:30:00,2024-08-08 21:30:00,4,Disetujui,Lembur proyek 5
367,37,2024-08-08,2024-08-08 17:30:00,2024-08-08 21:30:00,4,Disetujui,Lembur proyek 4
368,38,2024-08-08,2024-08-08 17:30:00,2024-08-08 21:30:00,4,Ditolak,Lembur proyek 5
369,43,2024-08-08,2024-08-08 17:30:00,2024-08-08 19:30:00,2,Ditolak,Lembur proyek 1
370,5,2024-08-09,2024-08-09 17:30:00,2024-08-09 19:30:00,2,Ditolak,Lembur proyek 3
371,8,2024-08-09,2024-08-09 17:30:00,2024-08-09 20:30:00,3,Disetujui,Lembur proyek 5
372,13,2024-08-09,2024-08-09 17:30:00,2024-08-09 20:30:00,3,Disetujui,Lembur proyek 4
373,14,2024-08-09,2024-08-09 17:30:00,2024-08-09 19:30:00,2,Ditolak,Lembur proyek 5
374,19,2024-08-09,2024-08-09 17:30:00,2024-08-09 19:30:00,2,Disetujui,Lembur proyek 1
375,21,2024-08-09,2024-08-09 17:30:00,2024-08-09 20:30:00,3,Ditolak,Lembur proyek 4
376,27,2024-08-09,2024-08-09 17:30:00,2024-08-09 20:30:00,3,Disetujui,Lembur proyek 5
377,32,2024-08-09,2024-08-09 17:30:00,2024-08-09 18:30:00,1,Disetujui,Lembur proyek 3
378,40,2024-08-09,2024-08-09 17:30:00,2024-08-09 19:30:00,2,Ditolak,Lembur proyek 1
379,42,2024-08-09,2024-08-09 17:30:00,2024-08-09 18:30:00,1,Disetujui,Lembur proyek 5
380,43,2024-08-09,2024-08-09 17:30:00,2024-08-09 21:30:00,4,Ditolak,Lembur proyek 5
381,49,2024-08-09,2024-08-09 17:30:00,2024-08-09 21:30:00,4,Ditolak,Lembur proyek 5
382,3,2024-08-10,2024-08-10 17:30:00,2024-08-10 20:30:00,3,Ditolak,Lembur proyek 2
383,9,2024-08-10,2024-08-10 17:30:00,2024-08-10 19:30:00,2,Ditolak,Lembur proyek 4
384,12,2024-08-10,2024-08-10 17:30:00,2024-08-10 19:30:00,2,Disetujui,Lembur proyek 4
385,15,2024-08-10,2024-08-10 17:30:00,2024-08-10 19:30:00,2,Disetujui,Lembur proyek 5
386,17,2024-08-10,2024-08-10 17:30:00,2024-08-10 21:30:00,4,Disetujui,Lembur proyek 3
387,20,2024-08-10,2024-08-10 17:30:00,2024-08-10 19:30:00,2,Ditolak,Lembur proyek 4
388,21,2024-08-10,2024-08-10 17:30:00,2024-08-10 21:30:00,4,Disetujui,Lembur proyek 1
389,42,2024-08-10,2024-08-10 17:30:00,2024-08-10 20:30:00,3,Ditolak,Lembur proyek 5
390,44,2024-08-10,2024-08-10 17:30:00,2024-08-10 21:30:00,4,Ditolak,Lembur proyek 3
391,45,2024-08-10,2024-08-10 17:30:00,2024-08-10 21:30:00,4,Disetujui,Lembur proyek 3
392,47,2024-08-10,2024-08-10 17:30:00,2024-08-10 21:30:00,4,Disetujui,Lembur proyek 1
393,1,2024-08-11,2024-08-11 17:30:00,2024-08-11 18:30:00,1,Ditolak,Lembur proyek 3
394,5,2024-08-11,2024-08-11 17:30:00,2024-08-11 19:30:00,2,Ditolak,Lembur proyek 5
395,12,2024-08-11,2024-08-11 17:30:00,2024-08-11 20:30:00,3,Ditolak,Lembur proyek 3
396,13,2024-08-11,2024-08-11 17:30:00,2024-08-11 18:30:00,1,Ditolak,Lembur proyek 3
397,14,2024-08-11,2024-08-11 17:30:00,2024-08-11 18:30:00,1,Ditolak,Lembur proyek 5
398,15,2024-08-11,2024-08-11 17:30:00,2024-08-11 18:30:00,1,Disetujui,Lembur proyek 3
399,21,2024-08-11,2024-08-11 17:30:00,2024-08-11 21:30:00,4,Disetujui,Lembur proyek 1
400,23,2024-08-11,2024-08-11 17:30:00,2024-08-11 19:30:00,2,Disetujui,Lembur proyek 3
401,26,2024-08-11,2024-08-11 17:30:00,2024-08-11 19:30:00,2,Disetujui,Lembur proyek 4
402,29,2024-08-11,2024-08-11 17:30:00,2024-08-11 18:30:00,1,Ditolak,Lembur proyek 5
403,36,2024-08-11,2024-08-11 17:30:00,2024-08-11 19:30:00,2,Disetujui,Lembur proyek 5
404,37,2024-08-11,2024-08-11 17:30:00,2024-08-11 20:30:00,3,Ditolak,Lembur proyek 1
405,44,2024-08-11,2024-08-11 17:30:00,2024-08-11 21:30:00,4,Disetujui,Lembur proyek 2
406,49,2024-08-11,2024-08-11 17:30:00,2024-08-11 19:30:00,2,Disetujui,Lembur proyek 2
407,50,2024-08-11,2024-08-11 17:30:00,2024-08-11 18:30:00,1,Ditolak,Lembur proyek 4
408,2,2024-08-12,2024-08-12 17:30:00,2024-08-12 19:30:00,2,Disetujui,Lembur proyek 4
409,4,2024-08-12,2024-08-12 17:30:00,2024-08-12 18:30:00,1,Ditolak,Lembur proyek 4
410,6,2024-08-12,2024-08-12 17:30:00,2024-08-12 18:30:00,1,Ditolak,Lembur proyek 4
411,7,2024-08-12,2024-08-12 17:30:00,2024-08-12 18:30:00,1,Ditolak,Lembur proyek 5
412,8,2024-08-12,2024-08-12 17:30:00,2024-08-12 19:30:00,2,Ditolak,Lembur proyek 1
413,15,2024-08-12,2024-08-12 17:30:00,2024-08-12 19:30:00,2,Ditolak,Lembur proyek 3
414,16,2024-08-12,2024-08-12 17:30:00,2024-08-12 18:30:00,1,Ditolak,Lembur proyek 2
415,20,2024-08-12,2024-08-12 17:30:00,2024-08-12 18:30:00,1,Ditolak,Lembur proyek 3
416,23,2024-08-12,2024-08-12 17:30:00,2024-08-12 20:30:00,3,Ditolak,Lembur proyek 1
417,25,2024-08-12,2024-08-12 17:30:00,2024-08-12 21:30:00,4,Disetujui,Lembur proyek 5
418,32,2024-08-12,2024-08-12 17:30:00,2024-08-12 19:30:00,2,Ditolak,Lembur proyek 5
419,35,2024-08-12,2024-08-12 17:30:00,2024-08-12 18:30:00,1,Ditolak,Lembur proyek 5
420,36,2024-08-12,2024-08-12 17:30:00,2024-08-12 20:30:00,3,Ditolak,Lembur proyek 3
421,45,2024-08-12,2024-08-12 17:30:00,2024-08-12 21:30:00,4,Ditolak,Lembur proyek 4
422,2,2024-08-13,2024-08-13 17:30:00,2024-08-13 20:30:00,3,Disetujui,Lembur proyek 5
423,24,2024-08-13,2024-08-13 17:30:00,2024-08-13 21:30:00,4,Disetujui,Lembur proyek 3
424,27,2024-08-13,2024-08-13 17:30:00,2024-08-13 19:30:00,2,Ditolak,Lembur proyek 5
425,31,2024-08-13,2024-08-13 17:30:00,2024-08-13 19:30:00,2,Disetujui,Lembur proyek 2
426,32,2024-08-13,2024-08-13 17:30:00,2024-08-13 19:30:00,2,Ditolak,Lembur proyek 1
427,34,2024-08-13,2024-08-13 17:30:00,2024-08-13 21:30:00,4,Ditolak,Lembur proyek 3
428,40,2024-08-13,2024-08-13 17:30:00,2024-08-13 19:30:00,2,Ditolak,Lembur proyek 1
429,42,2024-08-13,2024-08-13 17:30:00,2024-08-13 21:30:00,4,Ditolak,Lembur proyek 2
430,45,2024-08-13,2024-08-13 17:30:00,2024-08-13 19:30:00,2,Disetujui,Lembur proyek 1
431,1,2024-08-14,2024-08-14 17:30:00,2024-08-14 18:30:00,1,Disetujui,Lembur proyek 2
432,9,2024-08-14,2024-08-14 17:30:00,2024-08-14 18:30:00,1,Disetujui,Lembur proyek 1
433,18,2024-08-14,2024-08-14 17:30:00,2024-08-14 21:30:00,4,Ditolak,Lembur proyek 5
434,22,2024-08-14,2024-08-14 17:30:00,2024-08-14 18:30:00,1,Disetujui,Lembur proyek 3
435,30,2024-08-14,2024-08-14 17:30:00,2024-08-14 20:30:00,3,Disetujui,Lembur proyek 5
436,36,2024-08-14,2024-08-14 17:30:00,2024-08-14 21:30:00,4,Disetujui,Lembur proyek 2
437,37,2024-08-14,2024-08-14 17:30:00,2024-08-14 19:30:00,2,Disetujui,Lembur proyek 5
438,47,2024-08-14,2024-08-14 17:30:00,2024-08-14 18:30:00,1,Disetujui,Lembur proyek 3
439,48,2024-08-14,2024-08-14 17:30:00,2024-08-14 21:30:00,4,Ditolak,Lembur proyek 3
440,49,2024-08-14,2024-08-14 17:30:00,2024-08-14 21:30:00,4,Ditolak,Lembur proyek 1
441,50,2024-08-14,2024-08-14 17:30:00,2024-08-14 21:30:00,4,Ditolak,Lembur proyek 3
442,1,2024-08-15,2024-08-15 17:30:00,2024-08-15 18:30:00,1,Ditolak,Lembur proyek 3
443,2,2024-08-15,2024-08-15 17:30:00,2024-08-15 20:30:00,3,Disetujui,Lembur proyek 2
444,11,2024-08-15,2024-08-15 17:30:00,2024-08-15 18:30:00,1,Ditolak,Lembur proyek 5
445,14,2024-08-15,2024-08-15 17:30:00,2024-08-15 18:30:00,1,Ditolak,Lembur proyek 4
446,24,2024-08-15,2024-08-15 17:30:00,2024-08-15 19:30:00,2,Disetujui,Lembur proyek 3
447,35,2024-08-15,2024-08-15 17:30:00,2024-08-15 18:30:00,1,Ditolak,Lembur proyek 5
448,43,2024-08-15,2024-08-15 17:30:00,2024-08-15 18:30:00,1,Disetujui,Lembur proyek 4
449,48,2024-08-15,2024-08-15 17:30:00,2024-08-15 21:30:00,4,Ditolak,Lembur proyek 5
450,49,2024-08-15,2024-08-15 17:30:00,2024-08-15 19:30:00,2,Disetujui,Lembur proyek 1
451,2,2024-08-16,2024-08-16 17:30:00,2024-08-16 21:30:00,4,Ditolak,Lembur proyek 3
452,3,2024-08-16,2024-08-16 17:30:00,2024-08-16 19:30:00,2,Ditolak,Lembur proyek 5
453,5,2024-08-16,2024-08-16 17:30:00,2024-08-16 18:30:00,1,Ditolak,Lembur proyek 1
454,11,2024-08-16,2024-08-16 17:30:00,2024-08-16 18:30:00,1,Ditolak,Lembur proyek 3
455,14,2024-08-16,2024-08-16 17:30:00,2024-08-16 20:30:00,3,Ditolak,Lembur proyek 1
456,15,2024-08-16,2024-08-16 17:30:00,2024-08-16 21:30:00,4,Ditolak,Lembur proyek 2
457,22,2024-08-16,2024-08-16 17:30:00,2024-08-16 19:30:00,2,Ditolak,Lembur proyek 5
458,32,2024-08-16,2024-08-16 17:30:00,2024-08-16 18:30:00,1,Disetujui,Lembur proyek 1
459,34,2024-08-16,2024-08-16 17:30:00,2024-08-16 19:30:00,2,Ditolak,Lembur proyek 4
460,37,2024-08-16,2024-08-16 17:30:00,2024-08-16 19:30:00,2,Ditolak,Lembur proyek 3
461,41,2024-08-16,2024-08-16 17:30:00,2024-08-16 21:30:00,4,Disetujui,Lembur proyek 4
462,49,2024-08-16,2024-08-16 17:30:00,2024-08-16 20:30:00,3,Disetujui,Lembur proyek 5
463,3,2024-08-17,2024-08-17 17:30:00,2024-08-17 20:30:00,3,Ditolak,Lembur proyek 1
464,4,2024-08-17,2024-08-17 17:30:00,2024-08-17 21:30:00,4,Ditolak,Lembur proyek 2
465,9,2024-08-17,2024-08-17 17:30:00,2024-08-17 20:30:00,3,Ditolak,Lembur proyek 4
466,10,2024-08-17,2024-08-17 17:30:00,2024-08-17 18:30:00,1,Ditolak,Lembur proyek 3
467,11,2024-08-17,2024-08-17 17:30:00,2024-08-17 20:30:00,3,Disetujui,Lembur proyek 2
468,25,2024-08-17,2024-08-17 17:30:00,2024-08-17 19:30:00,2,Ditolak,Lembur proyek 1
469,27,2024-08-17,2024-08-17 17:30:00,2024-08-17 21:30:00,4,Disetujui,Lembur proyek 3
470,29,2024-08-17,2024-08-17 17:30:00,2024-08-17 21:30:00,4,Disetujui,Lembur proyek 5
471,36,2024-08-17,2024-08-17 17:30:00,2024-08-17 21:30:00,4,Ditolak,Lembur proyek 4
472,41,2024-08-17,2024-08-17 17:30:00,2024-08-17 20:30:00,3,Ditolak,Lembur proyek 1
473,43,2024-08-17,2024-08-17 17:30:00,2024-08-17 20:30:00,3,Ditolak,Lembur proyek 4
474,44,2024-08-17,2024-08-17 17:30:00,2024-08-17 21:30:00,4,Ditolak,Lembur proyek 2
475,10,2024-08-18,2024-08-18 17:30:00,2024-08-18 21:30:00,4,Disetujui,Lembur proyek 3
476,12,2024-08-18,2024-08-18 17:30:00,2024-08-18 20:30:00,3,Disetujui,Lembur proyek 2
477,13,2024-08-18,2024-08-18 17:30:00,2024-08-18 19:30:00,2,Ditolak,Lembur proyek 5
478,22,2024-08-18,2024-08-18 17:30:00,2024-08-18 18:30:00,1,Disetujui,Lembur proyek 1
479,32,2024-08-18,2024-08-18 17:30:00,2024-08-18 18:30:00,1,Disetujui,Lembur proyek 5
480,37,2024-08-18,2024-08-18 17:30:00,2024-08-18 20:30:00,3,Disetujui,Lembur proyek 1
481,41,2024-08-18,2024-08-18 17:30:00,2024-08-18 19:30:00,2,Disetujui,Lembur proyek 3
482,44,2024-08-18,2024-08-18 17:30:00,2024-08-18 19:30:00,2,Ditolak,Lembur proyek 1
483,45,2024-08-18,2024-08-18 17:30:00,2024-08-18 18:30:00,1,Disetujui,Lembur proyek 2
484,48,2024-08-18,2024-08-18 17:30:00,2024-08-18 19:30:00,2,Ditolak,Lembur proyek 4
485,4,2024-08-19,2024-08-19 17:30:00,2024-08-19 19:30:00,2,Disetujui,Lembur proyek 1
486,9,2024-08-19,2024-08-19 17:30:00,2024-08-19 20:30:00,3,Disetujui,Lembur proyek 5
487,10,2024-08-19,2024-08-19 17:30:00,2024-08-19 18:30:00,1,Ditolak,Lembur proyek 3
488,13,2024-08-19,2024-08-19 17:30:00,2024-08-19 19:30:00,2,Disetujui,Lembur proyek 5
489,15,2024-08-19,2024-08-19 17:30:00,2024-08-19 21:30:00,4,Ditolak,Lembur proyek 3
490,25,2024-08-19,2024-08-19 17:30:00,2024-08-19 19:30:00,2,Disetujui,Lembur proyek 4
491,28,2024-08-19,2024-08-19 17:30:00,2024-08-19 19:30:00,2,Ditolak,Lembur proyek 1
492,30,2024-08-19,2024-08-19 17:30:00,2024-08-19 20:30:00,3,Ditolak,Lembur proyek 4
493,34,2024-08-19,2024-08-19 17:30:00,2024-08-19 18:30:00,1,Ditolak,Lembur proyek 5
494,39,2024-08-19,2024-08-19 17:30:00,2024-08-19 20:30:00,3,Disetujui,Lembur proyek 5
495,41,2024-08-19,2024-08-19 17:30:00,2024-08-19 18:30:00,1,Ditolak,Lembur proyek 5
496,43,2024-08-19,2024-08-19 17:30:00,2024-08-19 20:30:00,3,Disetujui,Lembur proyek 2
497,45,2024-08-19,2024-08-19 17:30:00,2024-08-19 18:30:00,1,Disetujui,Lembur proyek 1
498,50,2024-08-19,2024-08-19 17:30:00,2024-08-19 21:30:00,4,Ditolak,Lembur proyek 4
499,2,2024-08-20,2024-08-20 17:30:00,2024-08-20 18:30:00,1,Ditolak,Lembur proyek 3
500,7,2024-08-20,2024-08-20 17:30:00,2024-08-20 20:30:00,3,Disetujui,Lembur proyek 3
501,26,2024-08-20,2024-08-20 17:30:00,2024-08-20 18:30:00,1,Ditolak,Lembur proyek 2
502,30,2024-08-20,2024-08-20 17:30:00,2024-08-20 19:30:00,2,Ditolak,Lembur proyek 1
503,34,2024-08-20,2024-08-20 17:30:00,2024-08-20 19:30:00,2,Ditolak,Lembur proyek 1
504,41,2024-08-20,2024-08-20 17:30:00,2024-08-20 20:30:00,3,Ditolak,Lembur proyek 1
505,42,2024-08-20,2024-08-20 17:30:00,2024-08-20 21:30:00,4,Ditolak,Lembur proyek 4
