kehadiran_id,karyawan_id,tanggal,waktu_masuk,waktu_keluar,status_kehadiran,keterlambatan_menit,keterangan
253,3,2024-07-06,2024-07-06 08:04:00,2024-07-06 17:24:00,Hadir,0,Keterangan untuk Hadir
254,4,2024-07-06,2024-07-06 08:00:00,2024-07-06 17:15:00,Hadir,0,Keterangan untuk Hadir
255,5,2024-07-06,2024-07-06 08:12:00,2024-07-06 17:17:00,Hadir,0,Keterangan untuk Hadir
256,6,2024-07-06,2024-07-06 08:26:00,2024-07-06 17:21:00,Hadir,0,Keterangan untuk Hadir
257,7,2024-07-06,2024-07-06 08:27:00,2024-07-06 17:23:00,Hadir,0,Keterangan untuk Hadir
258,8,2024-07-06,,,Izin,0,Keterangan untuk Izin
259,9,2024-07-06,2024-07-06 08:10:00,2024-07-06 17:18:00,Hadir,0,Keterangan untuk Hadir
260,10,2024-07-06,2024-07-06 08:20:00,2024-07-06 17:13:00,Hadir,0,Keterangan untuk Hadir
261,11,2024-07-06,2024-07-06 08:30:00,2024-07-06 17:10:00,Hadir,0,Keterangan untuk Hadir
262,12,2024-07-06,2024-07-06 08:26:00,2024-07-06 17:22:00,Hadir,14,Keterangan untuk Hadir
263,13,2024-07-06,2024-07-06 08:27:00,2024-07-06 17:03:00,Hadir,0,Keterangan untuk Hadir
264,14,2024-07-06,2024-07-06 08:16:00,2024-07-06 17:02:00,Hadir,0,Keterangan untuk Hadir
265,15,2024-07-06,2024-07-06 08:10:00,2024-07-06 17:07:00,Hadir,0,Keterangan untuk Hadir
266,16,2024-07-06,2024-07-06 08:16:00,2024-07-06 17:20:00,Hadir,0,Keterangan untuk Hadir
267,17,2024-07-06,2024-07-06 08:28:00,2024-07-06 17:24:00,Hadir,0,Keterangan untuk Hadir
268,18,2024-07-06,2024-07-06 08:26:00,2024-07-06 17:20:00,Hadir,0,Keterangan untuk Hadir
269,19,2024-07-06,2024-07-06 08:04:00,2024-07-06 17:08:00,Hadir,0,Keterangan untuk Hadir
270,20,2024-07-06,2024-07-06 08:24:00,2024-07-06 17:24:00,Hadir,0,Keterangan untuk Hadir
271,21,2024-07-06,2024-07-06 08:24:00,2024-07-06 17:20:00,Hadir,0,Keterangan untuk Hadir
272,22,2024-07-06,2024-07-06 08:24:00,2024-07-06 17:18:00,Hadir,0,Keterangan untuk Hadir
273,23,2024-07-06,2024-07-06 08:20:00,2024-07-06 17:20:00,Hadir,18,Keterangan untuk Hadir
274,24,2024-07-06,2024-07-06 08:20:00,2024-07-06 17:10:00,Hadir,0,Keterangan untuk Hadir
275,25,2024-07-06,2024-07-06 08:14:00,2024-07-06 17:20:00,Hadir,0,Keterangan untuk Hadir
276,26,2024-07-06,2024-07-06 08:01:00,2024-07-06 17:11:00,Hadir,0,Keterangan untuk Hadir
277,27,2024-07-06,2024-07-06 08:14:00,2024-07-06 17:01:00,Hadir,0,Keterangan untuk Hadir
278,28,2024-07-06,,,Sakit,0,Keterangan untuk Sakit
279,29,2024-07-06,,,Izin,0,Keterangan untuk Izin
280,30,2024-07-06,2024-07-06 08:14:00,2024-07-06 17:18:00,Hadir,0,Keterangan untuk Hadir
281,31,2024-07-06,2024-07-06 08:28:00,2024-07-06 17:01:00,Hadir,0,Keterangan untuk Hadir
282,32,2024-07-06,2024-07-06 08:06:00,2024-07-06 17:10:00,Hadir,20,Keterangan untuk Hadir
283,33,2024-07-06,2024-07-06 08:30:00,2024-07-06 17:01:00,Hadir,0,Keterangan untuk Hadir
284,34,2024-07-06,2024-07-06 08:10:00,2024-07-06 17:22:00,Hadir,26,Keterangan untuk Hadir
285,35,2024-07-06,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
286,36,2024-07-06,2024-07-06 08:14:00,2024-07-06 17:14:00,Hadir,0,Keterangan untuk Hadir
287,37,2024-07-06,2024-07-06 08:11:00,2024-07-06 17:11:00,Hadir,0,Keterangan untuk Hadir
288,38,2024-07-06,2024-07-06 08:24:00,2024-07-06 17:10:00,Hadir,0,Keterangan untuk Hadir
289,39,2024-07-06,2024-07-06 08:20:00,2024-07-06 17:20:00,Hadir,0,Keterangan untuk Hadir
290,40,2024-07-06,2024-07-06 08:17:00,2024-07-06 17:21:00,Hadir,0,Keterangan untuk Hadir
291,41,2024-07-06,2024-07-06 08:27:00,2024-07-06 17:21:00,Hadir,0,Keterangan untuk Hadir
292,42,2024-07-06,2024-07-06 08:04:00,2024-07-06 17:10:00,Hadir,0,Keterangan untuk Hadir
293,43,2024-07-06,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
294,44,2024-07-06,2024-07-06 08:30:00,2024-07-06 17:20:00,Hadir,0,Keterangan untuk Hadir
295,45,2024-07-06,2024-07-06 08:19:00,2024-07-06 17:22:00,Hadir,0,Keterangan untuk Hadir
296,46,2024-07-06,2024-07-06 08:12:00,2024-07-06 17:20:00,Hadir,0,Keterangan untuk Hadir
297,47,2024-07-06,2024-07-06 08:22:00,2024-07-06 17:26:00,Hadir,21,Keterangan untuk Hadir
298,48,2024-07-06,2024-07-06 08:16:00,2024-07-06 17:02:00,Hadir,29,Keterangan untuk Hadir
299,49,2024-07-06,2024-07-06 08:11:00,2024-07-06 17:00:00,Hadir,0,Keterangan untuk Hadir
300,50,2024-07-06,2024-07-06 08:06:00,2024-07-06 17:10:00,Hadir,0,Keterangan untuk Hadir
301,1,2024-07-07,2024-07-07 08:07:00,2024-07-07 17:04:00,Hadir,0,Keterangan untuk Hadir
302,2,2024-07-07,2024-07-07 08:25:00,2024-07-07 17:03:00,Hadir,0,Keterangan untuk Hadir
303,3,2024-07-07,2024-07-07 08:23:00,2024-07-07 17:28:00,Hadir,0,Keterangan untuk Hadir
304,4,2024-07-07,2024-07-07 08:28:00,2024-07-07 17:24:00,Hadir,0,Keterangan untuk Hadir
305,5,2024-07-07,2024-07-07 08:04:00,2024-07-07 17:05:00,Hadir,0,Keterangan untuk Hadir
306,6,2024-07-07,2024-07-07 08:19:00,2024-07-07 17:25:00,Hadir,0,Keterangan untuk Hadir
307,7,2024-07-07,2024-07-07 08:01:00,2024-07-07 17:13:00,Hadir,0,Keterangan untuk Hadir
308,8,2024-07-07,2024-07-07 08:14:00,2024-07-07 17:19:00,Hadir,0,Keterangan untuk Hadir
309,9,2024-07-07,2024-07-07 08:14:00,2024-07-07 17:07:00,Hadir,0,Keterangan untuk Hadir
310,10,2024-07-07,2024-07-07 08:25:00,2024-07-07 17:25:00,Hadir,0,Keterangan untuk Hadir
311,11,2024-07-07,2024-07-07 08:21:00,2024-07-07 17:30:00,Hadir,11,Keterangan untuk Hadir
312,12,2024-07-07,2024-07-07 08:24:00,2024-07-07 17:09:00,Hadir,0,Keterangan untuk Hadir
313,13,2024-07-07,2024-07-07 08:13:00,2024-07-07 17:30:00,Hadir,0,Keterangan untuk Hadir
314,14,2024-07-07,2024-07-07 08:19:00,2024-07-07 17:04:00,Hadir,0,Keterangan untuk Hadir
315,15,2024-07-07,2024-07-07 08:15:00,2024-07-07 17:27:00,Hadir,0,Keterangan untuk Hadir
316,16,2024-07-07,2024-07-07 08:27:00,2024-07-07 17:16:00,Hadir,22,Keterangan untuk Hadir
317,17,2024-07-07,2024-07-07 08:24:00,2024-07-07 17:05:00,Hadir,0,Keterangan untuk Hadir
318,18,2024-07-07,2024-07-07 08:26:00,2024-07-07 17:13:00,Hadir,4,Keterangan untuk Hadir
319,19,2024-07-07,,,Izin,0,Keterangan untuk Izin
320,20,2024-07-07,2024-07-07 08:00:00,2024-07-07 17:13:00,Hadir,29,Keterangan untuk Hadir
321,21,2024-07-07,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
322,22,2024-07-07,2024-07-07 08:02:00,2024-07-07 17:11:00,Hadir,0,Keterangan untuk Hadir
323,23,2024-07-07,2024-07-07 08:03:00,2024-07-07 17:26:00,Hadir,0,Keterangan untuk Hadir
324,24,2024-07-07,2024-07-07 08:04:00,2024-07-07 17:04:00,Hadir,0,Keterangan untuk Hadir
325,25,2024-07-07,,,Sakit,0,Keterangan untuk Sakit
326,26,2024-07-07,2024-07-07 08:22:00,2024-07-07 17:15:00,Hadir,0,Keterangan untuk Hadir
327,27,2024-07-07,2024-07-07 08:02:00,2024-07-07 17:00:00,Hadir,0,Keterangan untuk Hadir
328,28,2024-07-07,2024-07-07 08:30:00,2024-07-07 17:23:00,Hadir,17,Keterangan untuk Hadir
329,29,2024-07-07,2024-07-07 08:24:00,2024-07-07 17:09:00,Hadir,0,Keterangan untuk Hadir
330,30,2024-07-07,2024-07-07 08:07:00,2024-07-07 17:13:00,Hadir,0,Keterangan untuk Hadir
331,31,2024-07-07,2024-07-07 08:02:00,2024-07-07 17:03:00,Hadir,0,Keterangan untuk Hadir
332,32,2024-07-07,2024-07-07 08:17:00,2024-07-07 17:00:00,Hadir,0,Keterangan untuk Hadir
333,33,2024-07-07,2024-07-07 08:22:00,2024-07-07 17:04:00,Hadir,0,Keterangan untuk Hadir
334,34,2024-07-07,2024-07-07 08:11:00,2024-07-07 17:07:00,Hadir,0,Keterangan untuk Hadir
335,35,2024-07-07,2024-07-07 08:21:00,2024-07-07 17:02:00,Hadir,0,Keterangan untuk Hadir
336,36,2024-07-07,2024-07-07 08:30:00,2024-07-07 17:16:00,Hadir,0,Keterangan untuk Hadir
337,37,2024-07-07,2024-07-07 08:16:00,2024-07-07 17:17:00,Hadir,0,Keterangan untuk Hadir
338,38,2024-07-07,,,Sakit,0,Keterangan untuk Sakit
339,39,2024-07-07,,,Sakit,0,Keterangan untuk Sakit
340,40,2024-07-07,2024-07-07 08:00:00,2024-07-07 17:11:00,Hadir,0,Keterangan untuk Hadir
341,41,2024-07-07,2024-07-07 08:23:00,2024-07-07 17:21:00,Hadir,0,Keterangan untuk Hadir
342,42,2024-07-07,2024-07-07 08:23:00,2024-07-07 17:24:00,Hadir,0,Keterangan untuk Hadir
343,43,2024-07-07,2024-07-07 08:17:00,2024-07-07 17:10:00,Hadir,0,Keterangan untuk Hadir
344,44,2024-07-07,2024-07-07 08:24:00,2024-07-07 17:21:00,Hadir,0,Keterangan untuk Hadir
345,45,2024-07-07,2024-07-07 08:20:00,2024-07-07 17:05:00,Hadir,0,Keterangan untuk Hadir
346,46,2024-07-07,2024-07-07 08:24:00,2024-07-07 17:30:00,Hadir,0,Keterangan untuk Hadir
347,47,2024-07-07,2024-07-07 08:01:00,2024-07-07 17:25:00,Hadir,0,Keterangan untuk Hadir
348,48,2024-07-07,2024-07-07 08:29:00,2024-07-07 17:09:00,Hadir,0,Keterangan untuk Hadir
349,49,2024-07-07,2024-07-07 08:15:00,2024-07-07 17:08:00,Hadir,17,Keterangan untuk Hadir
350,50,2024-07-07,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
351,1,2024-07-08,2024-07-08 08:24:00,2024-07-08 17:01:00,Hadir,0,Keterangan untuk Hadir
352,2,2024-07-08,2024-07-08 08:03:00,2024-07-08 17:25:00,Hadir,0,Keterangan untuk Hadir
353,3,2024-07-08,2024-07-08 08:14:00,2024-07-08 17:28:00,Hadir,23,Keterangan untuk Hadir
354,4,2024-07-08,2024-07-08 08:05:00,2024-07-08 17:15:00,Hadir,0,Keterangan untuk Hadir
355,5,2024-07-08,2024-07-08 08:25:00,2024-07-08 17:16:00,Hadir,0,Keterangan untuk Hadir
356,6,2024-07-08,2024-07-08 08:13:00,2024-07-08 17:02:00,Hadir,0,Keterangan untuk Hadir
357,7,2024-07-08,2024-07-08 08:17:00,2024-07-08 17:09:00,Hadir,5,Keterangan untuk Hadir
358,8,2024-07-08,2024-07-08 08:21:00,2024-07-08 17:09:00,Hadir,0,Keterangan untuk Hadir
359,9,2024-07-08,2024-07-08 08:13:00,2024-07-08 17:05:00,Hadir,0,Keterangan untuk Hadir
360,10,2024-07-08,2024-07-08 08:01:00,2024-07-08 17:23:00,Hadir,0,Keterangan untuk Hadir
361,11,2024-07-08,2024-07-08 08:13:00,2024-07-08 17:08:00,Hadir,0,Keterangan untuk Hadir
362,12,2024-07-08,2024-07-08 08:01:00,2024-07-08 17:02:00,Hadir,0,Keterangan untuk Hadir
363,13,2024-07-08,2024-07-08 08:16:00,2024-07-08 17:25:00,Hadir,0,Keterangan untuk Hadir
364,14,2024-07-08,2024-07-08 08:00:00,2024-07-08 17:04:00,Hadir,0,Keterangan untuk Hadir
365,15,2024-07-08,2024-07-08 08:14:00,2024-07-08 17:01:00,Hadir,0,Keterangan untuk Hadir
366,16,2024-07-08,2024-07-08 08:20:00,2024-07-08 17:11:00,Hadir,0,Keterangan untuk Hadir
367,17,2024-07-08,2024-07-08 08:19:00,2024-07-08 17:04:00,Hadir,1,Keterangan untuk Hadir
368,18,2024-07-08,2024-07-08 08:14:00,2024-07-08 17:24:00,Hadir,11,Keterangan untuk Hadir
369,19,2024-07-08,,,Izin,0,Keterangan untuk Izin
370,20,2024-07-08,2024-07-08 08:20:00,2024-07-08 17:08:00,Hadir,0,Keterangan untuk Hadir
371,21,2024-07-08,2024-07-08 08:23:00,2024-07-08 17:05:00,Hadir,0,Keterangan untuk Hadir
372,22,2024-07-08,2024-07-08 08:17:00,2024-07-08 17:03:00,Hadir,0,Keterangan untuk Hadir
373,23,2024-07-08,2024-07-08 08:14:00,2024-07-08 17:06:00,Hadir,0,Keterangan untuk Hadir
374,24,2024-07-08,2024-07-08 08:29:00,2024-07-08 17:15:00,Hadir,0,Keterangan untuk Hadir
375,25,2024-07-08,2024-07-08 08:02:00,2024-07-08 17:14:00,Hadir,0,Keterangan untuk Hadir
376,26,2024-07-08,2024-07-08 08:02:00,2024-07-08 17:25:00,Hadir,0,Keterangan untuk Hadir
377,27,2024-07-08,2024-07-08 08:21:00,2024-07-08 17:11:00,Hadir,10,Keterangan untuk Hadir
378,28,2024-07-08,2024-07-08 08:09:00,2024-07-08 17:28:00,Hadir,0,Keterangan untuk Hadir
379,29,2024-07-08,2024-07-08 08:22:00,2024-07-08 17:29:00,Hadir,0,Keterangan untuk Hadir
380,30,2024-07-08,2024-07-08 08:11:00,2024-07-08 17:16:00,Hadir,0,Keterangan untuk Hadir
381,31,2024-07-08,2024-07-08 08:04:00,2024-07-08 17:07:00,Hadir,25,Keterangan untuk Hadir
382,32,2024-07-08,2024-07-08 08:17:00,2024-07-08 17:18:00,Hadir,0,Keterangan untuk Hadir
383,33,2024-07-08,2024-07-08 08:04:00,2024-07-08 17:19:00,Hadir,17,Keterangan untuk Hadir
384,34,2024-07-08,2024-07-08 08:12:00,2024-07-08 17:22:00,Hadir,0,Keterangan untuk Hadir
385,35,2024-07-08,2024-07-08 08:24:00,2024-07-08 17:13:00,Hadir,0,Keterangan untuk Hadir
386,36,2024-07-08,2024-07-08 08:10:00,2024-07-08 17:20:00,Hadir,0,Keterangan untuk Hadir
387,37,2024-07-08,,,Sakit,0,Keterangan untuk Sakit
388,38,2024-07-08,2024-07-08 08:28:00,2024-07-08 17:26:00,Hadir,0,Keterangan untuk Hadir
389,39,2024-07-08,2024-07-08 08:05:00,2024-07-08 17:24:00,Hadir,0,Keterangan untuk Hadir
390,40,2024-07-08,2024-07-08 08:29:00,2024-07-08 17:27:00,Hadir,0,Keterangan untuk Hadir
391,41,2024-07-08,,,Izin,0,Keterangan untuk Izin
392,42,2024-07-08,2024-07-08 08:05:00,2024-07-08 17:10:00,Hadir,0,Keterangan untuk Hadir
393,43,2024-07-08,2024-07-08 08:30:00,2024-07-08 17:30:00,Hadir,0,Keterangan untuk Hadir
394,44,2024-07-08,2024-07-08 08:02:00,2024-07-08 17:08:00,Hadir,0,Keterangan untuk Hadir
395,45,2024-07-08,2024-07-08 08:04:00,2024-07-08 17:20:00,Hadir,8,Keterangan untuk Hadir
396,46,2024-07-08,2024-07-08 08:16:00,2024-07-08 17:20:00,Hadir,0,Keterangan untuk Hadir
397,47,2024-07-08,2024-07-08 08:05:00,2024-07-08 17:21:00,Hadir,4,Keterangan untuk Hadir
398,48,2024-07-08,2024-07-08 08:26:00,2024-07-08 17:29:00,Hadir,10,Keterangan untuk Hadir
399,49,2024-07-08,2024-07-08 08:02:00,2024-07-08 17:01:00,Hadir,0,Keterangan untuk Hadir
400,50,2024-07-08,2024-07-08 08:08:00,2024-07-08 17:20:00,Hadir,0,Keterangan untuk Hadir
401,1,2024-07-09,2024-07-09 08:19:00,2024-07-09 17:20:00,Hadir,0,Keterangan untuk Hadir
402,2,2024-07-09,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
403,3,2024-07-09,2024-07-09 08:09:00,2024-07-09 17:15:00,Hadir,0,Keterangan untuk Hadir
404,4,2024-07-09,2024-07-09 08:09:00,2024-07-09 17:14:00,Hadir,12,Keterangan untuk Hadir
405,5,2024-07-09,,,Izin,0,Keterangan untuk Izin
406,6,2024-07-09,2024-07-09 08:14:00,2024-07-09 17:06:00,Hadir,0,Keterangan untuk Hadir
407,7,2024-07-09,2024-07-09 08:27:00,2024-07-09 17:22:00,Hadir,0,Keterangan untuk Hadir
408,8,2024-07-09,2024-07-09 08:12:00,2024-07-09 17:04:00,Hadir,11,Keterangan untuk Hadir
409,9,2024-07-09,2024-07-09 08:03:00,2024-07-09 17:10:00,Hadir,0,Keterangan untuk Hadir
410,10,2024-07-09,2024-07-09 08:14:00,2024-07-09 17:07:00,Hadir,0,Keterangan untuk Hadir
411,11,2024-07-09,2024-07-09 08:30:00,2024-07-09 17:12:00,Hadir,0,Keterangan untuk Hadir
412,12,2024-07-09,2024-07-09 08:30:00,2024-07-09 17:27:00,Hadir,0,Keterangan untuk Hadir
413,13,2024-07-09,2024-07-09 08:18:00,2024-07-09 17:23:00,Hadir,29,Keterangan untuk Hadir
414,14,2024-07-09,2024-07-09 08:15:00,2024-07-09 17:16:00,Hadir,0,Keterangan untuk Hadir
415,15,2024-07-09,2024-07-09 08:00:00,2024-07-09 17:02:00,Hadir,15,Keterangan untuk Hadir
416,16,2024-07-09,2024-07-09 08:30:00,2024-07-09 17:07:00,Hadir,0,Keterangan untuk Hadir
417,17,2024-07-09,2024-07-09 08:01:00,2024-07-09 17:09:00,Hadir,0,Keterangan untuk Hadir
418,18,2024-07-09,2024-07-09 08:21:00,2024-07-09 17:15:00,Hadir,20,Keterangan untuk Hadir
419,19,2024-07-09,2024-07-09 08:03:00,2024-07-09 17:13:00,Hadir,0,Keterangan untuk Hadir
420,20,2024-07-09,2024-07-09 08:11:00,2024-07-09 17:24:00,Hadir,0,Keterangan untuk Hadir
421,21,2024-07-09,2024-07-09 08:01:00,2024-07-09 17:18:00,Hadir,0,Keterangan untuk Hadir
422,22,2024-07-09,2024-07-09 08:09:00,2024-07-09 17:02:00,Hadir,0,Keterangan untuk Hadir
423,23,2024-07-09,2024-07-09 08:17:00,2024-07-09 17:08:00,Hadir,0,Keterangan untuk Hadir
424,24,2024-07-09,2024-07-09 08:19:00,2024-07-09 17:03:00,Hadir,0,Keterangan untuk Hadir
425,25,2024-07-09,2024-07-09 08:11:00,2024-07-09 17:25:00,Hadir,0,Keterangan untuk Hadir
426,26,2024-07-09,2024-07-09 08:11:00,2024-07-09 17:24:00,Hadir,0,Keterangan untuk Hadir
427,27,2024-07-09,2024-07-09 08:12:00,2024-07-09 17:16:00,Hadir,0,Keterangan untuk Hadir
428,28,2024-07-09,,,Izin,0,Keterangan untuk Izin
429,29,2024-07-09,2024-07-09 08:15:00,2024-07-09 17:16:00,Hadir,0,Keterangan untuk Hadir
430,30,2024-07-09,2024-07-09 08:16:00,2024-07-09 17:04:00,Hadir,0,Keterangan untuk Hadir
431,31,2024-07-09,2024-07-09 08:05:00,2024-07-09 17:12:00,Hadir,0,Keterangan untuk Hadir
432,32,2024-07-09,2024-07-09 08:09:00,2024-07-09 17:18:00,Hadir,0,Keterangan untuk Hadir
433,33,2024-07-09,2024-07-09 08:15:00,2024-07-09 17:22:00,Hadir,17,Keterangan untuk Hadir
434,34,2024-07-09,2024-07-09 08:00:00,2024-07-09 17:11:00,Hadir,0,Keterangan untuk Hadir
435,35,2024-07-09,2024-07-09 08:13:00,2024-07-09 17:18:00,Hadir,0,Keterangan untuk Hadir
436,36,2024-07-09,2024-07-09 08:22:00,2024-07-09 17:20:00,Hadir,27,Keterangan untuk Hadir
437,37,2024-07-09,,,Sakit,0,Keterangan untuk Sakit
438,38,2024-07-09,2024-07-09 08:24:00,2024-07-09 17:18:00,Hadir,0,Keterangan untuk Hadir
439,39,2024-07-09,2024-07-09 08:18:00,2024-07-09 17:15:00,Hadir,0,Keterangan untuk Hadir
440,40,2024-07-09,2024-07-09 08:19:00,2024-07-09 17:24:00,Hadir,0,Keterangan untuk Hadir
441,41,2024-07-09,2024-07-09 08:21:00,2024-07-09 17:07:00,Hadir,0,Keterangan untuk Hadir
442,42,2024-07-09,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
443,43,2024-07-09,2024-07-09 08:10:00,2024-07-09 17:13:00,Hadir,0,Keterangan untuk Hadir
444,44,2024-07-09,2024-07-09 08:13:00,2024-07-09 17:16:00,Hadir,0,Keterangan untuk Hadir
445,45,2024-07-09,2024-07-09 08:27:00,2024-07-09 17:23:00,Hadir,27,Keterangan untuk Hadir
446,46,2024-07-09,2024-07-09 08:16:00,2024-07-09 17:06:00,Hadir,0,Keterangan untuk Hadir
447,47,2024-07-09,2024-07-09 08:16:00,2024-07-09 17:12:00,Hadir,15,Keterangan untuk Hadir
448,48,2024-07-09,2024-07-09 08:29:00,2024-07-09 17:17:00,Hadir,0,Keterangan untuk Hadir
449,49,2024-07-09,2024-07-09 08:24:00,2024-07-09 17:27:00,Hadir,0,Keterangan untuk Hadir
450,50,2024-07-09,2024-07-09 08:22:00,2024-07-09 17:08:00,Hadir,0,Keterangan untuk Hadir
451,1,2024-07-10,2024-07-10 08:07:00,2024-07-10 17:08:00,Hadir,0,Keterangan untuk Hadir
452,2,2024-07-10,2024-07-10 08:09:00,2024-07-10 17:24:00,Hadir,0,Keterangan untuk Hadir
453,3,2024-07-10,2024-07-10 08:22:00,2024-07-10 17:15:00,Hadir,0,Keterangan untuk Hadir
454,4,2024-07-10,2024-07-10 08:29:00,2024-07-10 17:29:00,Hadir,0,Keterangan untuk Hadir
455,5,2024-07-10,2024-07-10 08:03:00,2024-07-10 17:18:00,Hadir,0,Keterangan untuk Hadir
456,6,2024-07-10,2024-07-10 08:12:00,2024-07-10 17:26:00,Hadir,0,Keterangan untuk Hadir
457,7,2024-07-10,2024-07-10 08:04:00,2024-07-10 17:09:00,Hadir,0,Keterangan untuk Hadir
458,8,2024-07-10,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
459,9,2024-07-10,,,Sakit,0,Keterangan untuk Sakit
460,10,2024-07-10,2024-07-10 08:06:00,2024-07-10 17:06:00,Hadir,0,Keterangan untuk Hadir
461,11,2024-07-10,2024-07-10 08:17:00,2024-07-10 17:22:00,Hadir,0,Keterangan untuk Hadir
462,12,2024-07-10,2024-07-10 08:23:00,2024-07-10 17:18:00,Hadir,0,Keterangan untuk Hadir
463,13,2024-07-10,2024-07-10 08:28:00,2024-07-10 17:16:00,Hadir,0,Keterangan untuk Hadir
464,14,2024-07-10,2024-07-10 08:03:00,2024-07-10 17:13:00,Hadir,0,Keterangan untuk Hadir
465,15,2024-07-10,2024-07-10 08:21:00,2024-07-10 17:24:00,Hadir,0,Keterangan untuk Hadir
466,16,2024-07-10,2024-07-10 08:05:00,2024-07-10 17:13:00,Hadir,29,Keterangan untuk Hadir
467,17,2024-07-10,2024-07-10 08:15:00,2024-07-10 17:20:00,Hadir,15,Keterangan untuk Hadir
468,18,2024-07-10,2024-07-10 08:09:00,2024-07-10 17:20:00,Hadir,10,Keterangan untuk Hadir
469,19,2024-07-10,,,Izin,0,Keterangan untuk Izin
470,20,2024-07-10,2024-07-10 08:23:00,2024-07-10 17:23:00,Hadir,0,Keterangan untuk Hadir
471,21,2024-07-10,2024-07-10 08:29:00,2024-07-10 17:05:00,Hadir,0,Keterangan untuk Hadir
472,22,2024-07-10,2024-07-10 08:29:00,2024-07-10 17:01:00,Hadir,29,Keterangan untuk Hadir
473,23,2024-07-10,2024-07-10 08:15:00,2024-07-10 17:05:00,Hadir,0,Keterangan untuk Hadir
474,24,2024-07-10,2024-07-10 08:09:00,2024-07-10 17:28:00,Hadir,29,Keterangan untuk Hadir
475,25,2024-07-10,,,Sakit,0,Keterangan untuk Sakit
476,26,2024-07-10,2024-07-10 08:10:00,2024-07-10 17:09:00,Hadir,0,Keterangan untuk Hadir
477,27,2024-07-10,2024-07-10 08:16:00,2024-07-10 17:15:00,Hadir,0,Keterangan untuk Hadir
478,28,2024-07-10,2024-07-10 08:16:00,2024-07-10 17:14:00,Hadir,0,Keterangan untuk Hadir
479,29,2024-07-10,2024-07-10 08:05:00,2024-07-10 17:23:00,Hadir,10,Keterangan untuk Hadir
480,30,2024-07-10,2024-07-10 08:05:00,2024-07-10 17:00:00,Hadir,0,Keterangan untuk Hadir
481,31,2024-07-10,2024-07-10 08:18:00,2024-07-10 17:21:00,Hadir,0,Keterangan untuk Hadir
482,32,2024-07-10,2024-07-10 08:27:00,2024-07-10 17:20:00,Hadir,0,Keterangan untuk Hadir
483,33,2024-07-10,2024-07-10 08:10:00,2024-07-10 17:02:00,Hadir,16,Keterangan untuk Hadir
484,34,2024-07-10,2024-07-10 08:04:00,2024-07-10 17:15:00,Hadir,0,Keterangan untuk Hadir
485,35,2024-07-10,2024-07-10 08:08:00,2024-07-10 17:12:00,Hadir,0,Keterangan untuk Hadir
486,36,2024-07-10,2024-07-10 08:30:00,2024-07-10 17:10:00,Hadir,0,Keterangan untuk Hadir
487,37,2024-07-10,2024-07-10 08:00:00,2024-07-10 17:08:00,Hadir,0,Keterangan untuk Hadir
488,38,2024-07-10,2024-07-10 08:01:00,2024-07-10 17:21:00,Hadir,0,Keterangan untuk Hadir
489,39,2024-07-10,2024-07-10 08:12:00,2024-07-10 17:21:00,Hadir,0,Keterangan untuk Hadir
490,40,2024-07-10,2024-07-10 08:24:00,2024-07-10 17:09:00,Hadir,22,Keterangan untuk Hadir
491,41,2024-07-10,2024-07-10 08:30:00,2024-07-10 17:09:00,Hadir,0,Keterangan untuk Hadir
492,42,2024-07-10,2024-07-10 08:30:00,2024-07-10 17:04:00,Hadir,0,Keterangan untuk Hadir
493,43,2024-07-10,2024-07-10 08:19:00,2024-07-10 17:11:00,Hadir,0,Keterangan untuk Hadir
494,44,2024-07-10,2024-07-10 08:15:00,2024-07-10 17:24:00,Hadir,0,Keterangan untuk Hadir
495,45,2024-07-10,2024-07-10 08:06:00,2024-07-10 17:24:00,Hadir,0,Keterangan untuk Hadir
496,46,2024-07-10,2024-07-10 08:27:00,2024-07-10 17:25:00,Hadir,0,Keterangan untuk Hadir
497,47,2024-07-10,,,Sakit,0,Keterangan untuk Sakit
498,48,2024-07-10,2024-07-10 08:29:00,2024-07-10 17:18:00,Hadir,0,Keterangan untuk Hadir
499,49,2024-07-10,2024-07-10 08:16:00,2024-07-10 17:06:00,Hadir,28,Keterangan untuk Hadir
500,50,2024-07-10,2024-07-10 08:10:00,2024-07-10 17:27:00,Hadir,0,Keterangan untuk Hadir
501,1,2024-07-11,2024-07-11 08:06:00,2024-07-11 17:22:00,Hadir,0,Keterangan untuk Hadir
502,2,2024-07-11,2024-07-11 08:16:00,2024-07-11 17:14:00,Hadir,0,Keterangan untuk Hadir
503,3,2024-07-11,2024-07-11 08:16:00,2024-07-11 17:13:00,Hadir,0,Keterangan untuk Hadir
504,4,2024-07-11,2024-07-11 08:14:00,2024-07-11 17:21:00,Hadir,0,Keterangan untuk Hadir
505,5,2024-07-11,2024-07-11 08:12:00,2024-07-11 17:08:00,Hadir,0,Keterangan untuk Hadir
